smiles,AR,rationale,rationale_score
['COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C7(C)C(CCC67O)C8=CC(=O)OC8)C4)OC3C)OC2C)OC1C'],0.349,,
['CCC(C)CO'],0.017,,
['CCCCNC(=O)OCC#CI'],0.039,,
['FC(F)(F)c1ccc(Cl)c(Cl)c1'],0.133,,
['CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O'],0.062,,
['CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12)C(C)C'],0.087,,
['NC1C(O)OC(CO)C(O)C1O'],0.087,,
['CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1'],0.063,,
['CC(C)NCC(O)c1ccc(cc1)[N+](=O)[O-]'],0.049,,
['CC(=CCOc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1)C'],0.101,,
['COc1cccc2sc(N)nc12'],0.254,,
['CC(=O)OC(C)(C)CCCC(=C)C=C'],0.036,,
['OC1OC2C(O)C(=O)OC2C1O'],0.210,,
['Brc1ccc(cc1)C2C(=O)c3ccccc3C2=O'],0.300,,
['CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)c2ccccc2'],0.140,,
['CN1C=CC(=O)C(=C1C)O'],0.087,,
['Cc1cc(C)c(C)c(C)c1'],0.080,,
['OC(=O)CCCCCCCCCC(=O)O'],0.031,,
['CCOc1cc(C=O)ccc1O'],0.131,,
['CN(c1ccc2c(C)n(C)nc2c1)c3ccnc(Nc4ccc(C)c(c4)S(=O)(=O)N)n3'],0.149,,
['O=C1CCCC=C1'],0.073,,
['CCC(=O)N(C1CCN(CC1)C(C)Cc2ccccc2)c3ccccc3'],0.138,,
['COP(=S)(Cl)OC'],0.027,,
['COC(C)(C)CCCC(C)CC=O'],0.029,,
['CC(COC(=O)c1ccccc1)OC(=O)c2ccccc2'],0.123,,
['COc1ccc(C(=O)c2ccccc2O)c(O)c1'],0.224,,
['CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC'],0.061,,
['CC(=O)CC(=O)OCCOC(=O)C(=C)C'],0.032,,
['C(OCc1ccccc1)c2ccccc2'],0.102,,
['CCN1C=C(C(=O)O)C(=O)c2cnc(nc12)N3CCNCC3'],0.120,,
['OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F'],0.212,,
['Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl'],0.232,,
['C=CCOC(=O)c1ccc(C(=O)OCC=C)c(c1)C(=O)OCC=C'],0.127,,
['CC1(C)C2CCC(C2)C1=C'],0.289,,
['CC(C)(C)NCC(O)c1ccccc1Cl'],0.033,,
['Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1'],0.061,,
['C1CCCC1'],0.063,,
['Cc1ccccc1C'],0.071,,
['Clc1ccc(C=O)cc1Cl'],0.128,,
['CCc1cc(OC)c(CC(C)N)cc1OC'],0.105,,
['Nc1ccc(N)c2C(=O)c3ccccc3C(=O)c12'],0.388,,
['COCCCOCCCOC'],0.033,,
['Cc1c(ccc(c1C2=NOCC2)S(=O)(=O)C)C(=O)c3cnn(C)c3O'],0.159,,
['OCC(O)C(O)CO'],0.020,,
['CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(OC(=O)N6CCC(CC6)N7CCCCC7)cc15)C(O)(CC)C(=O)OC4'],0.254,,
['Oc1cc(Cl)cc(Cl)c1Cl'],0.156,,
['[O-][N+](=O)c1oc(C=NN2CC(CN3CCOCC3)OC2=O)cc1'],0.112,,
['NCCN1CCOCC1'],0.038,,
['CCCCCCCCCCCCCCCCCC[N+](C)(C)C'],0.038,,
['NCC1CCC(CC1)C(=O)O'],0.075,,
['COc1cc(ccc1OCCCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)C'],0.187,,
['CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC'],0.103,,
['COc1ccc(C=NNC(=O)c2ccncc2)cc1OC'],0.168,,
['CCOC(OCC)C=C'],0.041,,
['COc1ccccc1O'],0.118,,
['Oc1ccc(O)c2C(=O)c3ccccc3C(=O)c12'],0.388,,
['COc1ccc(cc1OC)C2NC(=S)N3C(NC(=S)N23)c4ccc(OC)c(OC)c4'],0.243,,
['CC1=C(O)C(=O)CO1'],0.116,,
['NCCNCCNCCNCCN'],0.016,,
['O=C1N(CC2CO2)C(=O)N(CC3CO3)C(=O)N1CC4CO4'],0.149,,
['CCC=C(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)COC(=O)N)c3csc(N)n3'],0.135,,
['CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3)C(C)C'],0.106,,
['CC(=CC1C(C(=O)OC2CC(=O)C(=C2C)CC#C)C1(C)C)C'],0.217,,
['OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+](=O)[O-]'],0.077,,
['C[N+]1(C)C2CC(CC1C3OC23)OC(=O)C(CO)c4ccccc4'],0.289,,
['Nn1cnnc1'],0.052,,
['CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O'],0.155,,
['COc1ccc(C(=O)c2cccc(O)c2)c(OC)c1'],0.217,,
['CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc3ccccn3'],0.212,,
['OCC1OC(CC1O)N2C=C(Br)C(=O)NC2=O'],0.114,,
['Nc1ccc(Oc2ccc(Cl)cc2)cc1'],0.190,,
['COC(=O)C1=C(N=C(C)C(=C(O)OC(C)C)C1c2cccc(c2)[N+](=O)[O-])C#N'],0.188,,
['Oc1cccc2cccnc12'],0.209,,
['CCC(CO)(CO)[N+](=O)[O-]'],0.043,,
['CCCC1CCCCN1'],0.056,,
['NC(=S)Nc1ccccc1'],0.077,,
['CC(O)C(C)O'],0.010,,
['Cc1cccc(C)c1NC(=O)CN2CCCC2'],0.083,,
['CNC(=S)NC'],0.023,,
['OCC(Cc1cccc(O)c1)C(CO)Cc2cccc(O)c2'],0.132,,
['Oc1c(cc(c2cccnc12)S(=O)(=O)O)C(=O)Nc3ccc(C=Cc4ccc(NC(=O)c5cc(c6cccnc6c5O)S(=O)(=O)O)cc4S(=O)(=O)O)c(c3)S(=O)(=O)O'],0.123,,
['CNC1(CCCCC1=O)c2ccccc2Cl'],0.213,,
['CC(C)(C)N(CCO)CCO'],0.017,,
['OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1'],0.140,,
['CC(C)(C)c1ccc(N)cc1'],0.046,,
['OCl=O'],0.022,,
['CC(=O)c1ccc2OC(C)(C)C(O)C(NC(=O)c3ccc(F)cc3)c2c1'],0.173,,
['CCOP(=O)(O)C(=O)N'],0.020,,
['CCOC(=N)CC(=O)OCC'],0.036,,
['O=C(NNCNNC(=O)c1ccncc1)c2ccncc2'],0.078,,
['CC1=CC(=O)CC(C)(C)C1=O'],0.097,,
['CCC(=O)N(C1CCN(CCc2ccccc2)CC1C)c3ccccc3'],0.134,,
['OCCN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I'],0.085,,
['Nc1ccc2cc3ccccc3cc2c1'],0.296,,
['CC1CCC(C=C(C)C(=O)O)C2=C(C)CC(O)C12'],0.187,,
['Oc1ccc(cc1)S(=O)(=O)O'],0.035,,
['COC1C(CC2CN3CCc4c([nH]c5ccccc45)C3CC2C1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6'],0.306,,
['CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccc(cc3)N(C)C'],0.212,,
['CCCn1cc[n+](C)c1'],0.048,,
['CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1'],0.041,,
['C1CCN2CC3CC(CN4CCCCC34)C2C1'],0.218,,
['ClCCOCCOCCCl'],0.031,,
['OC(=O)c1cccc(Cl)n1'],0.077,,
['CCN(CC)CCNC(=O)c1ccc(Cl)cc1OCC=C'],0.087,,
['Nc1ncnc2c1ncn2C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O'],0.060,,
['CC(=O)OCC1OC(C(OC(=O)C)C1OC(=O)C)N2N=CC(=O)NC2=O'],0.078,,
['CC1(C)OCC2OC3(OC(C)(C)OC3C2O1)C(=O)O'],0.191,,
['OC(=O)C(Cc1cc(O)nc2ccccc12)NC(=O)c3ccc(Cl)cc3'],0.163,,
['CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n2ccnc2'],0.139,,
['C[N+]1([O-])C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3'],0.198,,
['CC(O)C1C2C(C)C(=C(N2C1=O)C(=O)O)SC3CNC(C3)C(=O)N(C)C'],0.178,,
['CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1'],0.057,,
['OCC(O)C(O)C(O)C(O)C(=O)O'],0.031,,
['CC(C)(C)OC(=O)c1cccc(N)c1'],0.050,,
['Cc1ccnc2N(C3CC3)c4ncccc4C(=O)Nc12'],0.303,,
['C=CC(=O)N1CCOCC1'],0.067,,
['CC1COc2ccccc2N1C(=O)C(Cl)Cl'],0.176,,
['CN(C)C(=O)Nc1ccccc1'],0.064,,
['N#CC=CC#N'],0.052,,
['Cc1cc(SCc2sc(nc2C)c3ccc(c(F)c3)C(F)(F)F)ccc1OCC(=O)O'],0.175,,
['OP(=O)(O)O'],0.001,,
['CCCCOC(=O)CCS'],0.034,,
['CC12CCC3C(CCC4NC(=O)C=CC34C)C1CCC2C(=O)Nc5cc(ccc5C(F)(F)F)C(F)(F)F'],0.329,,
['COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-]'],0.069,,
['CCCCN(CCCC)N=O'],0.034,,
['COc1cc(C=O)cc2N3CC4C(N4C(=O)C)C(OC(=O)C)(O3)C(COC(=O)N)c12'],0.212,,
['COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2'],0.088,,
['Oc1cccc(c1)[N+](=O)[O-]'],0.086,,
['O=C1NC(=O)c2ccccc12'],0.227,,
['CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(=O)C'],0.053,,
['COc1cc2CC[N+](C)(C)C3Cc4ccc(O)c(Oc5cc6C(Cc7ccc(Oc(c1O)c23)cc7)N(C)CCc6cc5OC)c4'],0.283,,
['CCC(C)Nc1c(cc(cc1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-]'],0.065,,
['CC(C)c1ccc(cc1)C(C)C'],0.062,,
['OCC(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)C(=O)O'],0.079,,
['CC(C)NCC(O)c1ccc(N)c(c1)C#N'],0.064,,
['Fc1ccccc1c2ccccc2'],0.208,,
['OC(=O)c1cc(Cl)cc(c1Cl)[N+](=O)[O-]'],0.119,,
['COc1ccccc1N2CCN(CCCCNC(=O)c3ccc(cc3)c4ccc(cc4)C(=O)C)CC2'],0.139,,
['CCCCCBr'],0.029,,
['CC(=O)c1c(C)cc(cc1C)C(C)(C)C'],0.064,,
['CCCCCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C'],0.341,,
['CNC(=O)OCc1cccc(COC(=O)NC)n1'],0.060,,
['OCCN(CCO)CCC#N'],0.027,,
['Oc1ccc(cc1)C(c2ccc(O)cc2)C(Cl)(Cl)Cl'],0.156,,
['COCC(C)N(C(=O)CCl)c1c(C)csc1C'],0.116,,
['Cc1ccc(cc1)C(=CCN2CCCC2)c3cccc(C=CC(=O)O)n3'],0.139,,
['COc1ccccc1NC(=O)c2cc3ccccc3cc2O'],0.253,,
['OC(=O)C1=CC(=O)c2ccccc2O1'],0.174,,
['CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O'],0.138,,
['C1COC1'],0.045,,
['OCC=Cc1ccccc1'],0.092,,
['Clc1ccc(cc1)C(c2ccccc2Cl)C(Cl)(Cl)Cl'],0.174,,
['CC(=O)NC(CCC(=O)N)C(=O)O'],0.022,,
['CCCCCOc1ccc(cc1OCC)C2SC(=O)NC2=O'],0.150,,
['NCc1ccccc1CC(=O)NC2C3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4CC(=O)O'],0.139,,
['Oc1ccc2cc(ccc2c1)S(=O)(=O)O'],0.087,,
['COc1ccc2C(=O)C(=C(Oc2c1CN(C)C)c3ccccc3)C'],0.198,,
['CCCCCCCCCl'],0.042,,
['CCN(C(=O)C=CC)c1ccccc1C'],0.119,,
['CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F'],0.163,,
['OCN1C(=O)c2ccccc2C1=O'],0.239,,
['Oc1ccc(Cl)cc1Sc2cc(Cl)ccc2O'],0.200,,
['CNC1C(O)C(NC)C2OC3(O)C(OC(C)CC3=O)OC2C1O'],0.215,,
['[O-][N+](=O)c1cc(c2ccccc2c1)[N+](=O)[O-]'],0.170,,
['O=C(Cc1ccccc1)OCCc2ccccc2'],0.102,,
['CC(=O)OCC(=O)Nc1cc(cc(NC(=O)COC(=O)C)c1Cl)C#N'],0.074,,
['CC[N+](=O)[O-]'],0.015,,
['CC(C)C1CCC(O)CC1'],0.068,,
['Oc1ccccc1C=NCc2ccccc2'],0.138,,
['COc1cc2CCN(C)CC(c3ccccc3)c2cc1OC'],0.186,,
['CCCCOCCOCCOC(=O)C'],0.029,,
['CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O'],0.109,,
['[O-][N+](=O)c1c(Cl)cccc1c2c[nH]cc2Cl'],0.210,,
['CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1'],0.126,,
['O=C1CCN(N1)c2ccccc2'],0.111,,
['SCCc1cnccn1'],0.070,,
['CCOC(=O)CC(=O)C'],0.021,,
['Nc1ccc2c(Cc3ccccc23)c1'],0.312,,
['SC(=S)N1CCNCC1'],0.047,,
['CC(=CCCC(=CCCC(=CCOC(=O)C)C)C)C'],0.031,,
['COC1C(O)C(N)C(OC2OC(CCC2N)C(C)N)C(O)C1N(C)C(=O)CN'],0.139,,
['O=Cc1occc1'],0.097,,
['CNCC(=O)c1ccc(O)c(O)c1'],0.089,,
['CCN1CCCC1CNC(=O)c2c(O)c(Cl)cc(Cl)c2OC'],0.158,,
['NS(=O)(=O)c1ccccc1OC(F)(F)F'],0.054,,
['CC(C)CCCC(C)N'],0.016,,
['Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1'],0.156,,
['ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O'],0.137,,
['NC(Cc1ccc(Cl)cc1)C(=O)O'],0.065,,
['CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1'],0.039,,
['CC(C)(C)c1ccc(OCC2CO2)cc1'],0.087,,
['CN1C(=O)COc2c1cc(Cl)cc2C(=O)NC3CN4CCC3CC4'],0.215,,
['CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl'],0.128,,
['CCCCn1cc[n+](C)c1C'],0.064,,
['CCN(CCC#N)c1ccc(cc1)N=Nc2c(Cl)cc(cc2Cl)[N+](=O)[O-]'],0.157,,
['CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1'],0.092,,
['C(c1ccccc1)[P+](c2ccccc2)(c3ccccc3)c4ccccc4'],0.231,,
['CC(C)(C)OC(=O)c1ncn2c1C3CCCN3C(=O)c4c(Br)cccc24'],0.189,,
['C[n+]1ccn(CC=C)c1'],0.055,,
['CNC(=O)Oc1ccccc1C2OCCO2'],0.137,,
['CC1CC(O)CC(C)(C)C1'],0.046,,
['O=C(CS(=O)Cc1occc1)NCC=CCOc2cc(CN3CCCCC3)ccn2'],0.081,,
['CN(C)CCCSc1ccccc1NC(=O)C=Cc2ccccc2'],0.105,,
['Oc1ccc2cc(cc(c2c1N=Nc3ccccc3)S(=O)(=O)O)S(=O)(=O)O'],0.091,,
['CN1C2CCC1CC(O)C2'],0.158,,
['CCCCCCCCCCOC1OC(CO)C(O)C(O)C1O'],0.091,,
['CON=C(C(=O)NC1C2SCC=C(N2C1=O)C(=O)O)c3csc(N)n3'],0.221,,
['CCC(=O)NS(=O)(=O)c1ccc(cc1)c2c(C)onc2c3ccccc3'],0.142,,
['Cc1cc(O)ccc1O'],0.098,,
['CC(C)(C)c1ccc(cc1)C(=O)CCCCl'],0.061,,
['OC(=O)c1c(Cl)cccc1Cl'],0.117,,
['COC1C(CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC(C)C)C(C)O3)C(C2O)N(C)C)OC(=O)C'],0.115,,
['Oc1c(I)cc(Cl)c2cccnc12'],0.274,,
['CC(C)(C)CC(C)(C)c1ccccc1O'],0.043,,
['CSC1=NC(C)(C(=O)N1Nc2ccccc2)c3ccccc3'],0.209,,
['O=C(c1ccccc1)c2ccccc2'],0.178,,
['CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2'],0.219,,
['CC(=O)OC1(CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC12C)C(=O)C'],0.401,,
['CCS(=O)(=O)CCSP(=O)(OC)OC'],0.028,,
['CC(S)C(=O)NCC(=O)O'],0.017,,
['N#Cc1cc2ccccc2c3ccccc13'],0.339,,
['CC1(C)CC(CC(C)(C)N1)OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2'],0.051,,
['OC(=O)CONC(=O)c1ccccc1'],0.052,,
['CCC12CCC3C(CCC4=CC(=O)CCC34)C1C=CC2(O)C#C'],0.445,,
['CCNc1nc(NCC)nc(SC)n1'],0.062,,
['CC(C)(O)C(=O)O'],0.008,,
['CC(C)(C)S'],0.001,,
['CNC(=O)Oc1cccc2OC(C)(C)Oc12'],0.167,,
['NCCCCCC(=O)O'],0.023,,
['O=C(OC1CC2CC3CC(C1)N2CC3=O)c4c[nH]c5ccccc45'],0.291,,
['CCCOCCO'],0.022,,
['OC(CC(C1=C(O)Oc2ccccc2C1=O)c3ccccc3)c4ccc(cc4)c5ccc(Br)cc5'],0.274,,
['NCCCCCCNCCCCCCN'],0.035,,
['COc1ccc(C=CC(=O)c2ccc(OC)cc2OC)cc1'],0.215,,
['CC1(C)Cc2cccc(N)c2O1'],0.163,,
['Cc1cccc2c1cc3ccc4cccc5ccc2c3c45'],0.423,,
['CCCCCCCCN1CN(C)C=C1'],0.060,,
['[O-][N+](=O)c1cccc(C=O)c1'],0.094,,
['ClCc1ccccn1'],0.074,,
['COC=O'],0.020,,
['CCOC(=O)C1=CC(OC(CC)CC)C(NC(=O)C)C(N)C1'],0.086,,
['NCCN1CCNC1=O'],0.045,,
['CN(C1CCC2(CCCO2)CC1N3CCCC3)C(=O)Cc4ccccc4'],0.183,,
['CC(O)C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN'],0.158,,
['NC(=O)c1ccccc1N'],0.098,,
['CCCC1CCC(=O)O1'],0.076,,
['CCCC(=O)C(=O)C'],0.026,,
['OCC(=O)O'],0.009,,
['COC1=C(N2C(SC1)C(NC(=O)C(N)C3=CCC=CC3)C2=O)C(=O)O'],0.187,,
['CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(c1)C(=O)OCCCCCCC(C)C'],0.072,,
['O=C=NCC1CCCC(CN=C=O)C1'],0.075,,
['Cc1cccc(C)c1NC(=O)CN2CCN(CCCC(c3ccc(F)cc3)c4ccc(F)cc4)CC2'],0.124,,
['CCCCCOC(=O)CCCC'],0.039,,
['OC(C1CC2CCN1CC2C=C)c3ccnc4ccccc34'],0.263,,
['CC(O)C#CC(C)O'],0.017,,
['CC1OC(CC(O)C1OC2CC(O)C(OC3CC(OC(=O)C)C(OC4OC(CO)C(O)C(O)C4O)C(C)O3)C(C)O2)OC5CCC6(C)C(CCC7C6CC(O)C8(C)C(CCC78O)C9=CC(=O)OC9)C5'],0.304,,
['Nc1ccc(Cc2ccc(N)cc2)cc1'],0.139,,
['Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4'],0.321,,
['CN(CC(=O)N1CCOCC1)Cc2c(Cl)cccc2NC(=O)c3ccccc3'],0.112,,
['CN(CS(=O)(=O)O)C1=C(C)N(C)N(C1=O)c2ccccc2'],0.070,,
['CCNc1cccc(C)c1'],0.069,,
['NCCC(O)(P(=O)(O)O)P(=O)(O)O'],0.028,,
['OC(=O)C(OC(=O)C=Cc1ccc(O)c(O)c1)C(OC(=O)C=Cc2ccc(O)c(O)c2)C(=O)O'],0.153,,
['CCC1(C(=O)NC(=O)N(C)C1=O)c2ccccc2'],0.200,,
['CC(=O)c1ccccc1[N+](=O)[O-]'],0.091,,
['CCCN(CC1CC1)c2c(cc(cc2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]'],0.141,,
['CC(CN1c2ccccc2Sc3ccccc13)N(C)C'],0.175,,
['CCCCCCCCCCCCCC(=O)OCC(O)CO'],0.046,,
['COS(=O)(=O)C'],0.005,,
['Cc1ccc(N)c(N)c1'],0.093,,
['O=C1NNC(=O)C=C1'],0.045,,
['OC(=O)c1cc(ccc1O)c2ccc(F)cc2F'],0.203,,
['CC(C)c1cc(OC(=O)C)c(C)cc1OCCN(C)C'],0.066,,
['CC(C)(C)c1ccccc1O'],0.056,,
['CC1=CC(=O)Oc2cc(OCC#C)ccc12'],0.188,,
['CNC(=O)c1ccccc1'],0.086,,
['OS(=O)(=O)Oc1ccc(cc1)C(c2ccc(OS(=O)(=O)O)cc2)c3ccccn3'],0.072,,
['CCCc1c(O)c(ccc1OCCCCc2nn[nH]n2)C(=O)C'],0.129,,
['CC(=O)OCC(COC(=O)C)OC(=O)C'],0.024,,
['CCOCCOC(=O)C'],0.022,,
['Cc1ccccc1N=Nc2ccc(N=Nc3c(O)ccc4ccccc34)c(C)c2'],0.248,,
['COC(=O)CC(C)(C)C=C'],0.024,,
['CSc1cnc(C)cn1'],0.066,,
['CC(C)c1c(C(=O)Nc2ccccc2)c(c3ccccc3)c(c4ccc(F)cc4)n1CCC(O)CC(O)CC(=O)O'],0.148,,
['CCCCC(CC)C(O)C#C'],0.061,,
['CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1'],0.092,,
['CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1'],0.096,,
['CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c3ccccc3)CCCCC1'],0.164,,
['CCCCCCCC(=O)Oc1c(Br)cc(cc1Br)C#N'],0.137,,
['OC(=O)c1cccc(Oc2ccccc2)c1'],0.158,,
['CNC1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13'],0.265,,
['CN1SC(=CC1=O)Cl'],0.079,,
['OS(=O)(=O)CCCN1CCOCC1'],0.020,,
['COc1cc(NC(=O)CC(=O)C)c(OC)cc1Cl'],0.097,,
['[O-][N+](=O)c1ccc(SC#N)c(c1)[N+](=O)[O-]'],0.112,,
['CCNc1nc(Cl)nc(NC(C)(C)C#N)n1'],0.048,,
['CCC#N'],0.024,,
['CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O'],0.143,,
['Cc1ccc2C(=O)c3ccccc3C(=O)c2c1[N+](=O)[O-]'],0.313,,
['CCC(CO)CO'],0.024,,
['CCCCC(CC)C(=O)Cl'],0.044,,
['OCCCCOC=C'],0.037,,
['CC(C)(C(=O)O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4'],0.161,,
['CC(=O)Nc1ccccc1C'],0.064,,
['OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O'],0.244,,
['CC(=CCOc1c2OC(=O)C=Cc2cc3ccoc13)C'],0.205,,
['Nc1ccc(Nc2ccccc2)cc1'],0.151,,
['CN(Cc1ccccc1)Cc2ccccc2'],0.080,,
['COC(=O)CCC(N)C(=O)O'],0.028,,
['CS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2'],0.150,,
['ON=C1CCCCC1'],0.078,,
['CCCCCCCCCC(=O)N(C)C'],0.041,,
['CC1(O)CCC2C3CCC4CC(=C(CC4(C)C3CCC12C)C=O)O'],0.413,,
['CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2c(F)c(F)cc(F)c2F'],0.253,,
['CC(=CCCC(=CCOC=O)C)C'],0.030,,
['CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO'],0.488,,
['Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1'],0.083,,
['COC(=O)C(Cl)C(=O)OC'],0.042,,
['CC1CC=C(C)C(C=CC(=O)C)C1(C)C'],0.098,,
['COC(=O)CC(C(=O)C)C(=O)OC'],0.043,,
['CCC(C)(O)CCCC(C)C'],0.019,,
['Oc1ccnc(O)n1'],0.066,,
['CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(C)c(OC(=O)CCC(=O)O)c(C)c(C)c2O1'],0.098,,
['CCC1=C(C)C2=CC3=NC(=CC4=NC(=C(CC(=O)O)C5=NC(=C(C)C5=C(O)O)C=C1N2)C(CCC(=O)O)C4C)C(=C3C=C)C'],0.287,,
['COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO'],0.311,,
['OCC1OC(OC2C(O)C(O)C(OC3C(O)C(O)C(O)OC3CO)OC2CO)C(O)C(O)C1O'],0.164,,
['COc1ccc(OC)c(OC)c1'],0.152,,
['CCC(=O)C'],0.012,,
['OCCc1ccc(cc1)[N+](=O)[O-]'],0.079,,
['COc1ccc(cc1C23CC4CC(CC(C4)C2)C3)c5ccc6cc(ccc6c5)C(=O)O'],0.367,,
['CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O'],0.118,,
['Nc1ccc(cc1)S(=O)(=O)Nc2ccnn2c3ccccc3'],0.132,,
['CC(C)(O)C1CCC(C)(O)CC1'],0.038,,
['CCc1cccc(C)c1N'],0.103,,
['CCCCCCI'],0.035,,
['BrCC#N'],0.026,,
['CCC(Cl)C(Cl)C(Cl)CC(Cl)C(Cl)C(C)Cl'],0.071,,
['CS(=O)C'],0.004,,
['CC(=C)CS(=O)(=O)O'],0.006,,
['CCCCCCCCCCCC[N+](C)(C)C'],0.027,,
['COC(=O)NS(=O)(=O)c1ccc(N)cc1'],0.049,,
['COc1ccc(cc1)C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(=O)C'],0.137,,
['Fc1ccccc1C(=O)Cl'],0.106,,
['CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC'],0.072,,
['CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC'],0.103,,
['Cc1ccc(Cl)c(O)c1'],0.095,,
['Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1'],0.151,,
['CCC(C)(C)c1cc(c(O)c(c1)C(C)(C)CC)n2nc3ccccc3n2'],0.163,,
['CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C'],0.327,,
['ClC(=O)C(Cl)(Cl)Cl'],0.018,,
['O=C1Oc2ccccc2C=C1'],0.182,,
['NC(=O)CN1CC(O)CC1=O'],0.043,,
